		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
02/01/24	1:00	23.3	23.4	23.3	95	22.5	3.2	WNW	0.80	6.4	WNW	23.3	25.0	25.0	---	989.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	23.7	89	21.8	25.4	19.95	1.1310	0.00	349	1	100.0	15
02/01/24	1:15	23.3	23.3	23.3	95	22.4	3.2	W	0.80	4.8	W	23.3	24.9	24.9	---	989.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	23.6	89	21.7	25.2	19.95	1.1312	0.00	345	1	100.0	15
02/01/24	1:30	23.2	23.3	23.2	95	22.4	0.0	W	0.00	3.2	W	23.2	24.9	24.9	---	988.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	23.5	89	21.6	24.9	19.95	1.1315	0.00	347	1	100.0	15
02/01/24	1:45	23.2	23.2	23.2	95	22.3	0.0	W	0.00	3.2	W	23.2	24.8	24.8	---	988.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	23.5	89	21.6	24.9	19.95	1.1314	0.00	341	1	99.7	15
02/01/24	2:00	23.1	23.2	23.1	95	22.3	3.2	WSW	0.80	4.8	W	23.1	24.7	24.7	---	988.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	23.6	89	21.6	25.1	19.95	1.1309	0.00	349	1	100.0	15
02/01/24	2:15	23.1	23.2	23.1	95	22.3	1.6	WNW	0.40	4.8	WNW	23.1	24.7	24.7	---	988.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	23.6	89	21.6	25.1	19.95	1.1308	0.00	344	1	100.0	15
02/01/24	2:30	23.1	23.2	23.1	95	22.3	1.6	SW	0.40	4.8	SW	23.1	24.7	24.7	---	988.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	23.6	89	21.6	25.1	19.95	1.1307	0.00	340	1	99.4	15
02/01/24	2:45	23.1	23.2	23.1	96	22.4	1.6	SW	0.40	3.2	SW	23.1	24.8	24.8	---	988.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	23.5	89	21.6	24.9	19.95	1.1310	0.00	346	1	100.0	15
02/01/24	3:00	23.1	23.1	23.1	96	22.4	1.6	WSW	0.40	3.2	SW	23.1	24.7	24.7	---	988.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.049	23.4	89	21.5	24.9	19.95	1.1312	0.00	347	1	100.0	15
02/01/24	3:15	23.0	23.1	23.0	96	22.3	0.0	WSW	0.00	1.6	WSW	23.0	24.7	24.7	---	988.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.049	23.3	89	21.4	24.6	19.95	1.1320	0.00	347	1	100.0	15
02/01/24	3:30	22.9	23.0	22.9	96	22.3	0.0	---	0.00	0.0	---	22.9	24.6	24.6	---	988.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.048	23.3	89	21.4	24.6	19.95	1.1319	0.00	345	1	100.0	15
02/01/24	3:45	22.9	23.0	22.9	96	22.3	3.2	NE	0.80	4.8	NE	22.9	24.6	24.6	---	987.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.048	23.3	89	21.4	24.7	19.95	1.1315	0.00	347	1	100.0	15
02/01/24	4:00	22.9	22.9	22.9	96	22.3	1.6	NE	0.40	4.8	NE	22.9	24.6	24.6	---	988.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.048	23.3	89	21.4	24.6	19.95	1.1319	0.00	349	1	100.0	15
02/01/24	4:15	22.8	22.9	22.8	96	22.1	0.0	---	0.00	0.0	---	22.8	24.4	24.4	---	988.1	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.046	23.2	89	21.3	24.6	19.95	1.1323	0.00	339	1	99.1	15
02/01/24	4:30	22.8	22.8	22.7	96	22.1	0.0	---	0.00	0.0	---	22.8	24.4	24.4	---	988.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.046	23.1	89	21.2	24.4	19.95	1.1331	0.00	334	1	97.7	15
02/01/24	4:45	22.7	22.8	22.7	96	22.1	0.0	---	0.00	0.0	---	22.7	24.4	24.4	---	988.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.046	23.0	89	21.1	24.3	19.95	1.1339	0.00	339	1	99.1	15
02/01/24	5:00	22.7	22.8	22.7	96	22.1	0.0	---	0.00	0.0	---	22.7	24.4	24.4	---	988.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.046	23.0	90	21.3	24.4	20.45	1.1335	0.00	346	1	100.0	15
02/01/24	5:15	22.6	22.7	22.5	96	21.9	0.0	---	0.00	0.0	---	22.6	24.2	24.2	---	988.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.044	22.9	89	21.0	24.3	19.95	1.1344	0.00	348	1	100.0	15
02/01/24	5:30	22.7	22.7	22.6	96	22.0	1.6	E	0.40	4.8	E	22.7	24.3	24.3	---	988.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.045	22.9	89	21.0	24.3	19.95	1.1347	0.00	339	1	99.1	15
02/01/24	5:45	22.8	22.8	22.7	96	22.1	3.2	E	0.80	3.2	E	22.8	24.4	24.4	---	989.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.046	23.0	89	21.1	24.3	19.95	1.1347	0.00	350	1	100.0	15
02/01/24	6:00	22.9	23.0	22.8	96	22.3	3.2	NE	0.80	6.4	NE	22.9	24.6	24.6	---	989.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.048	23.1	90	21.4	24.4	20.45	1.1340	0.00	341	1	99.7	15
02/01/24	6:15	22.8	22.9	22.8	96	22.2	3.2	NE	0.80	6.4	NE	22.8	24.5	24.5	---	989.5	0.00	0.0	4	0.09	9	0.0	0.00	0.0	0.000	0.047	23.2	89	21.3	24.5	19.95	1.1342	0.00	349	1	100.0	15
02/01/24	6:30	22.8	22.9	22.8	96	22.2	3.2	NE	0.80	4.8	NE	22.8	24.5	24.5	---	989.6	0.00	0.0	16	0.34	23	0.0	0.00	0.0	0.000	0.047	23.2	90	21.4	24.5	20.45	1.1341	0.00	349	1	100.0	15
02/01/24	6:45	23.0	23.0	22.8	96	22.3	4.8	NE	1.21	6.4	NE	23.0	24.7	24.7	---	990.0	0.00	0.0	35	0.75	46	0.0	0.00	0.0	0.000	0.049	23.8	89	21.9	25.6	19.95	1.1311	0.00	349	1	100.0	15
02/01/24	7:00	23.3	23.3	23.0	96	22.6	4.8	NE	1.21	6.4	NE	23.3	25.0	25.0	---	990.1	0.00	0.0	55	1.18	63	0.2	0.01	0.5	0.000	0.052	24.0	89	22.1	25.8	19.95	1.1303	0.03	350	1	100.0	15
02/01/24	7:15	23.4	23.5	23.3	96	22.8	1.6	NE	0.40	4.8	N	23.4	25.2	25.2	---	990.2	0.00	0.0	80	1.72	123	0.6	0.04	0.7	0.000	0.053	24.4	89	22.5	26.3	19.95	1.1282	0.00	349	1	100.0	15
02/01/24	7:30	23.8	23.8	23.5	96	23.1	1.6	W	0.40	4.8	W	23.8	25.8	25.8	---	990.4	0.00	0.0	93	2.00	118	0.9	0.05	1.1	0.000	0.057	25.2	89	23.3	27.6	19.95	1.1236	0.00	348	1	100.0	15
02/01/24	7:45	24.2	24.3	23.7	96	23.5	0.0	W	0.00	3.2	W	24.2	26.4	26.4	---	990.5	0.00	0.0	155	3.33	176	1.2	0.07	1.3	0.000	0.061	26.2	89	24.2	29.3	19.95	1.1183	0.00	349	1	100.0	15
02/01/24	8:00	24.6	24.6	24.2	95	23.8	0.0	---	0.00	0.0	---	24.6	26.9	26.9	---	990.7	0.00	0.0	176	3.78	181	1.3	0.08	1.5	0.000	0.065	27.2	89	25.2	31.5	19.86	1.1127	0.08	350	1	100.0	15
02/01/24	8:15	25.4	25.4	24.6	94	24.4	3.2	ENE	0.80	8.0	ENE	25.4	28.2	28.2	---	990.9	0.00	0.0	263	5.66	429	2.1	0.12	2.6	0.000	0.073	28.3	88	26.1	34.4	19.06	1.1068	0.00	351	1	100.0	15
02/01/24	8:30	25.9	25.9	25.3	92	24.5	3.2	NE	0.80	6.4	NE	25.9	29.2	29.2	---	991.2	0.00	0.0	395	8.49	517	3.0	0.18	3.5	0.000	0.079	30.4	84	27.4	39.9	17.18	1.0960	0.00	350	1	100.0	15
02/01/24	8:45	26.4	26.4	25.9	91	24.9	3.2	NNE	0.80	6.4	NE	26.4	30.1	30.1	---	991.2	0.00	0.0	547	11.76	589	3.9	0.23	4.4	0.000	0.084	32.8	80	28.9	47.9	15.51	1.0841	0.00	344	1	100.0	15
02/01/24	9:00	26.9	26.9	26.4	90	25.1	4.8	WNW	1.21	11.3	W	26.9	31.0	31.0	---	991.1	0.00	0.0	509	10.94	687	4.3	0.25	4.8	0.000	0.089	33.7	78	29.3	51.8	14.75	1.0794	0.28	345	1	100.0	15
02/01/24	9:15	27.3	27.3	26.9	89	25.3	3.2	NW	0.80	6.4	NW	27.3	31.8	31.8	---	991.4	0.00	0.0	311	6.69	327	3.6	0.21	3.8	0.000	0.093	33.2	81	29.5	51.4	15.88	1.0810	0.00	336	1	98.2	15
02/01/24	9:30	27.6	27.6	27.3	87	25.3	3.2	NW	0.80	9.7	WNW	27.6	32.4	32.4	---	991.3	0.00	0.0	289	6.21	301	3.6	0.21	3.9	0.000	0.097	32.9	83	29.7	51.7	16.62	1.0815	0.00	345	1	100.0	15
02/01/24	9:45	27.9	27.9	27.6	88	25.7	3.2	W	0.80	9.7	WNW	27.9	33.3	33.3	---	991.3	0.00	0.0	395	8.49	550	5.0	0.29	6.6	0.000	0.100	33.2	84	30.1	54.2	17.05	1.0795	0.00	346	1	100.0	15
02/01/24	10:00	28.3	28.3	27.9	86	25.7	6.4	W	1.61	12.9	NW	28.3	34.0	34.0	---	991.2	0.00	0.0	482	10.36	606	6.2	0.37	7.0	0.000	0.104	34.4	83	31.1	62.8	16.57	1.0720	0.25	349	1	100.0	15
02/01/24	10:15	28.4	28.4	28.2	87	26.0	4.8	W	1.21	12.9	WSW	28.4	34.5	34.5	---	991.3	0.00	0.0	464	9.98	554	6.4	0.38	7.7	0.000	0.105	34.4	84	31.3	64.4	17.05	1.0715	0.00	337	1	98.5	15
02/01/24	10:30	28.7	28.8	28.4	83	25.5	6.4	WNW	1.61	16.1	NW	28.7	34.6	34.6	---	991.1	0.00	0.0	475	10.21	599	7.3	0.43	8.8	0.000	0.108	35.2	83	31.8	69.8	16.53	1.0673	0.00	340	1	99.4	15
02/01/24	10:45	28.8	28.9	28.7	81	25.2	6.4	NW	1.61	12.9	N	28.8	34.7	34.7	---	991.0	0.00	0.0	416	8.95	594	6.9	0.41	7.3	0.000	0.109	35.4	83	32.1	72.7	16.49	1.0653	0.00	349	1	100.0	15
02/01/24	11:00	29.2	29.2	28.8	83	26.0	6.4	NNW	1.61	14.5	WNW	29.2	35.8	35.8	---	990.8	0.00	0.0	469	10.08	1069	7.2	0.42	8.2	0.000	0.113	35.3	84	32.2	72.9	17.01	1.0655	0.33	346	1	100.0	15
02/01/24	11:15	29.6	29.6	29.2	81	25.9	4.8	NW	1.21	11.3	WNW	29.6	36.3	36.3	---	990.4	0.00	0.0	440	9.46	691	7.7	0.45	8.5	0.000	0.117	35.9	85	33.0	83.2	17.31	1.0602	0.00	346	1	100.0	15
02/01/24	11:30	29.8	29.8	29.4	80	26.0	6.4	NNW	1.61	16.1	NW	29.8	36.7	36.7	---	990.4	0.00	0.0	381	8.19	494	8.1	0.48	10.1	0.000	0.120	35.9	85	33.0	82.4	17.32	1.0605	0.00	342	1	100.0	15
02/01/24	11:45	30.0	30.1	29.8	79	26.0	6.4	WNW	1.61	14.5	NNW	30.0	36.9	36.9	---	990.0	0.00	0.0	424	9.12	533	7.7	0.45	9.7	0.000	0.122	36.6	85	33.7	92.6	17.22	1.0553	0.00	350	1	100.0	15
02/01/24	12:00	29.9	30.0	29.9	80	26.1	6.4	N	1.61	17.7	NNE	29.9	37.0	37.0	---	989.7	0.00	0.0	367	7.89	475	6.5	0.38	12.1	0.000	0.121	35.9	85	33.0	82.4	17.32	1.0597	0.30	347	1	100.0	15
02/01/24	12:15	28.6	30.1	28.6	80	24.8	12.9	NNW	3.22	38.6	N	28.4	33.9	33.8	---	989.8	0.00	0.0	264	5.68	482	5.4	0.32	12.5	0.000	0.107	35.2	79	31.0	62.7	14.93	1.0684	0.00	347	1	100.0	15
02/01/24	12:30	25.6	28.6	25.6	89	23.7	17.7	NNW	4.43	40.2	N	24.4	28.2	27.0	---	988.9	3.00	57.8	80	1.72	116	1.3	0.08	1.9	0.000	0.076	29.7	82	26.3	36.8	16.53	1.0991	0.00	348	1	100.0	15
02/01/24	12:45	25.2	25.7	25.1	92	23.8	8.0	NW	2.01	25.7	NNW	25.2	27.7	27.7	---	988.9	4.00	40.8	68	1.46	98	0.9	0.05	1.8	0.000	0.071	27.1	88	25.0	31.2	19.27	1.1114	0.00	347	1	100.0	15
02/01/24	13:00	24.9	25.2	24.9	93	23.7	4.8	WNW	1.21	11.3	WNW	24.9	27.3	27.3	---	988.6	0.20	2.0	55	1.18	60	0.6	0.04	1.0	0.000	0.069	26.4	91	24.9	30.1	21.04	1.1137	0.10	326	1	95.3	15
02/01/24	13:15	24.8	25.0	24.8	93	23.6	1.6	SW	0.40	4.8	SW	24.8	27.1	27.1	---	988.2	0.00	0.0	54	1.16	56	0.2	0.01	0.9	0.000	0.068	26.1	91	24.5	29.4	21.03	1.1151	0.00	349	1	100.0	15
02/01/24	13:30	25.0	25.0	24.8	94	24.0	3.2	SE	0.80	4.8	ESE	25.0	27.4	27.4	---	988.3	0.00	0.0	52	1.12	54	0.0	0.00	0.0	0.000	0.069	26.1	92	24.7	29.5	21.13	1.1148	0.00	347	1	100.0	15
02/01/24	13:45	25.0	25.0	24.9	94	24.0	4.8	ESE	1.21	9.7	ESE	25.0	27.4	27.4	---	987.9	0.00	0.0	60	1.29	67	1.0	0.06	1.1	0.000	0.069	26.2	92	24.8	29.8	21.13	1.1138	0.00	350	1	100.0	15
02/01/24	14:00	25.1	25.1	24.9	94	24.1	3.2	E	0.80	9.7	ESE	25.1	27.7	27.7	---	988.0	0.00	0.0	80	1.72	91	1.3	0.08	1.5	0.000	0.071	26.3	92	24.9	30.0	21.14	1.1132	0.05	351	1	100.0	15
02/01/24	14:15	25.3	25.3	25.1	94	24.2	3.2	ESE	0.80	6.4	ESE	25.3	27.9	27.9	---	987.8	0.00	0.0	52	1.12	93	0.5	0.03	1.5	0.000	0.072	26.5	91	24.9	30.2	21.04	1.1125	0.00	345	1	100.0	15
02/01/24	14:30	25.4	25.4	25.3	94	24.4	4.8	E	1.21	14.5	E	25.4	28.2	28.2	---	987.1	0.00	0.0	122	2.62	163	1.7	0.10	2.4	0.000	0.073	26.7	92	25.3	30.9	21.15	1.1099	0.00	350	1	100.0	15
02/01/24	14:45	25.6	25.6	25.4	93	24.3	9.7	S	2.41	17.7	SSW	25.6	28.4	28.4	---	987.4	0.00	0.0	195	4.19	237	2.7	0.16	3.0	0.000	0.075	27.2	92	25.8	32.0	21.17	1.1076	0.00	350	1	100.0	15
02/01/24	15:00	25.4	25.6	25.4	92	24.0	4.8	SSW	1.21	11.3	SSW	25.4	28.1	28.1	---	987.4	0.00	0.0	76	1.63	183	0.9	0.05	2.4	0.000	0.073	27.3	90	25.5	32.1	20.35	1.1074	0.08	350	1	100.0	15
02/01/24	15:15	25.3	25.4	25.3	93	24.1	4.8	NE	1.21	17.7	NNE	25.3	27.9	27.9	---	987.2	0.00	0.0	11	0.24	16	0.0	0.00	0.0	0.000	0.072	26.7	89	24.8	30.4	19.94	1.1113	0.00	346	1	100.0	15
02/01/24	15:30	25.1	25.3	25.1	93	23.8	1.6	N	0.40	3.2	NE	25.1	27.5	27.5	---	986.7	0.40	4.2	14	0.30	16	0.0	0.00	0.0	0.000	0.070	26.2	89	24.2	29.3	19.95	1.1139	0.00	342	1	100.0	15
02/01/24	15:45	24.7	25.1	24.7	93	23.5	0.0	N	0.00	3.2	N	24.7	27.0	27.0	---	986.9	0.20	4.2	10	0.22	11	0.0	0.00	0.0	0.000	0.067	25.7	89	23.8	28.4	19.95	1.1167	0.00	347	1	100.0	15
02/01/24	16:00	24.4	24.7	24.4	94	23.4	3.2	NE	0.80	8.0	N	24.4	26.6	26.6	---	986.1	0.60	11.0	11	0.24	12	0.0	0.00	0.0	0.000	0.064	25.3	90	23.5	27.7	20.45	1.1179	0.00	351	1	100.0	15
02/01/24	16:15	24.3	24.4	24.3	94	23.3	3.2	N	0.80	8.0	NNE	24.3	26.4	26.4	---	986.0	0.00	0.0	7	0.15	11	0.0	0.00	0.0	0.000	0.063	25.0	90	23.2	27.2	20.45	1.1194	0.00	350	1	100.0	15
02/01/24	16:30	24.2	24.3	24.2	94	23.2	6.4	N	1.61	12.9	NNE	24.2	26.3	26.3	---	986.1	0.00	0.0	6	0.13	7	0.0	0.00	0.0	0.000	0.061	24.9	90	23.1	27.1	20.45	1.1201	0.00	345	1	100.0	15
02/01/24	16:45	24.2	24.2	24.2	94	23.1	3.2	NNE	0.80	9.7	NE	24.2	26.3	26.3	---	986.0	0.00	0.0	8	0.17	11	0.0	0.00	0.0	0.000	0.061	24.7	91	23.2	26.8	20.98	1.1207	0.00	349	1	100.0	15
02/01/24	17:00	24.2	24.3	24.2	94	23.2	6.4	SW	1.61	9.7	WSW	24.2	26.3	26.3	---	986.4	0.00	0.0	12	0.26	12	0.0	0.00	0.0	0.000	0.061	24.7	91	23.2	26.8	20.98	1.1211	0.00	351	1	100.0	15
02/01/24	17:15	24.3	24.3	24.2	95	23.4	6.4	SW	1.61	11.3	SW	24.3	26.4	26.4	---	986.7	0.20	0.0	14	0.30	16	0.0	0.00	0.0	0.000	0.062	24.8	90	23.0	26.9	20.45	1.1215	0.00	282	1	82.5	15
02/01/24	17:30	24.3	24.3	24.2	95	23.4	1.6	W	0.40	6.4	SSW	24.3	26.4	26.4	---	987.1	0.40	1.8	15	0.32	19	0.0	0.00	0.0	0.000	0.062	24.8	90	23.1	26.9	20.45	1.1217	0.00	347	1	100.0	15
02/01/24	17:45	24.3	24.3	24.3	95	23.5	1.6	SSW	0.40	4.8	SW	24.3	26.5	26.5	---	987.4	0.00	0.0	15	0.32	21	0.0	0.00	0.0	0.000	0.063	24.9	90	23.1	27.1	20.45	1.1217	0.00	349	1	100.0	15
02/01/24	18:00	24.4	24.4	24.3	95	23.5	3.2	W	0.80	6.4	WNW	24.4	26.6	26.6	---	987.4	0.00	0.0	9	0.19	14	0.0	0.00	0.0	0.000	0.063	24.9	90	23.1	27.1	20.45	1.1217	0.00	348	1	100.0	15
02/01/24	18:15	24.3	24.4	24.3	95	23.5	3.2	W	0.80	6.4	WNW	24.3	26.5	26.5	---	987.3	0.00	0.0	3	0.06	9	0.0	0.00	0.0	0.000	0.063	24.8	90	23.1	26.9	20.45	1.1219	0.00	350	1	100.0	15
02/01/24	18:30	24.3	24.3	24.3	95	23.5	3.2	WSW	0.80	6.4	WSW	24.3	26.5	26.5	---	987.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.063	24.8	90	23.0	26.9	20.45	1.1224	0.00	348	1	100.0	15
02/01/24	18:45	24.3	24.4	24.3	95	23.4	4.8	WNW	1.21	6.4	WNW	24.3	26.4	26.4	---	987.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.062	24.7	90	23.0	26.8	20.45	1.1228	0.00	347	1	100.0	15
02/01/24	19:00	24.2	24.3	24.2	95	23.4	3.2	NW	0.80	6.4	NW	24.2	26.4	26.4	---	987.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.061	24.7	90	22.9	26.7	20.45	1.1232	0.00	348	1	100.0	15
02/01/24	19:15	24.2	24.2	24.2	95	23.4	0.0	NW	0.00	4.8	NW	24.2	26.4	26.4	---	987.9	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.061	24.6	90	22.9	26.7	20.45	1.1239	0.00	350	1	100.0	15
02/01/24	19:30	24.2	24.2	24.2	95	23.3	0.0	---	0.00	0.0	---	24.2	26.3	26.3	---	988.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.061	24.6	90	22.8	26.6	20.45	1.1243	0.00	344	1	100.0	15
02/01/24	19:45	24.2	24.2	24.2	95	23.4	1.6	NW	0.40	8.0	NW	24.2	26.4	26.4	---	988.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.061	24.6	90	22.8	26.6	20.45	1.1247	0.00	345	1	100.0	15
02/01/24	20:00	24.1	24.2	24.1	96	23.4	4.8	NW	1.21	8.0	NW	24.1	26.3	26.3	---	988.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.060	24.6	90	22.8	26.6	20.45	1.1250	0.00	349	1	100.0	15
02/01/24	20:15	24.1	24.1	24.1	95	23.2	4.8	WNW	1.21	9.7	WNW	24.1	26.2	26.2	---	988.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.060	24.5	90	22.8	26.4	20.45	1.1252	0.00	348	1	100.0	15
02/01/24	20:30	24.1	24.1	24.1	95	23.2	1.6	WNW	0.40	6.4	W	24.1	26.2	26.2	---	988.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.060	24.5	90	22.8	26.4	20.45	1.1255	0.00	345	1	100.0	15
02/01/24	20:45	24.1	24.1	24.1	96	23.4	1.6	SSW	0.40	3.2	WNW	24.1	26.2	26.2	---	988.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.060	24.4	90	22.7	26.4	20.45	1.1260	0.00	342	1	100.0	15
02/01/24	21:00	24.0	24.1	24.0	96	23.3	1.6	E	0.40	4.8	E	24.0	26.1	26.1	---	989.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.059	24.4	90	22.7	26.4	20.45	1.1262	0.00	342	1	100.0	15
02/01/24	21:15	24.0	24.0	23.9	96	23.3	0.0	E	0.00	3.2	E	24.0	26.1	26.1	---	989.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.059	24.3	90	22.6	26.3	20.45	1.1271	0.00	338	1	98.8	15
02/01/24	21:30	23.9	24.0	23.9	95	23.0	1.6	E	0.40	3.2	E	23.9	25.9	25.9	---	989.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.058	24.3	90	22.6	26.3	20.45	1.1274	0.00	346	1	100.0	15
02/01/24	21:45	23.9	24.0	23.9	96	23.3	1.6	E	0.40	3.2	E	23.9	26.1	26.1	---	989.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.058	24.3	90	22.6	26.3	20.45	1.1276	0.00	340	1	99.4	15
02/01/24	22:00	23.9	24.0	23.9	96	23.3	1.6	E	0.40	3.2	E	23.9	26.1	26.1	---	989.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.058	24.3	90	22.5	26.2	20.45	1.1281	0.00	345	1	100.0	15
02/01/24	22:15	23.9	23.9	23.9	95	23.0	3.2	NNE	0.80	4.8	E	23.9	25.9	25.9	---	989.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.058	24.3	90	22.5	26.2	20.45	1.1280	0.00	340	1	99.4	15
02/01/24	22:30	23.9	23.9	23.8	96	23.2	3.2	NW	0.80	4.8	NW	23.9	25.9	25.9	---	989.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.058	24.3	90	22.5	26.2	20.45	1.1279	0.00	339	1	99.1	15
02/01/24	22:45	23.7	23.9	23.7	96	23.0	3.2	WNW	0.80	6.4	WNW	23.7	25.7	25.7	---	989.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.056	24.2	90	22.5	26.2	20.45	1.1281	0.00	344	1	100.0	15
02/01/24	23:00	23.8	23.8	23.7	96	23.1	3.2	NNW	0.80	6.4	NNW	23.8	25.8	25.8	---	989.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.057	24.3	90	22.5	26.2	20.45	1.1278	0.00	347	1	100.0	15
02/01/24	23:15	23.9	23.9	23.8	96	23.3	3.2	NNW	0.80	6.4	NNW	23.9	26.1	26.1	---	989.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.058	24.3	90	22.6	26.3	20.45	1.1274	0.00	342	1	100.0	15
02/01/24	23:30	24.2	24.2	23.9	95	23.3	1.6	NNW	0.40	4.8	NNW	24.2	26.3	26.3	---	989.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.061	24.4	90	22.7	26.4	20.45	1.1266	0.00	345	1	100.0	15
02/01/24	23:45	24.1	24.2	24.1	95	23.2	0.0	---	0.00	0.0	---	24.1	26.2	26.2	---	989.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.060	24.4	90	22.6	26.3	20.45	1.1269	0.00	344	1	100.0	15
03/01/24	00:00	24.0	24.1	24.0	95	23.1	0.0	---	0.00	0.0	---	24.0	26.1	26.1	---	989.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.059	24.4	90	22.6	26.3	20.45	1.1267	0.00	342	1	100.0	15
03/01/24	0:15	24.0	24.1	24.0	96	23.3	0.0	---	0.00	0.0	---	24.0	26.1	26.1	---	989.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.059	24.4	90	22.7	26.4	20.45	1.1262	0.00	332	1	97.1	15
03/01/24	0:30	24.0	24.1	24.0	96	23.3	0.0	---	0.00	0.0	---	24.0	26.1	26.1	---	989.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.059	24.4	90	22.7	26.4	20.45	1.1261	0.00	347	1	100.0	15
03/01/24	0:45	24.0	24.0	23.9	96	23.3	0.0	---	0.00	0.0	---	24.0	26.1	26.1	---	988.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.059	24.4	90	22.6	26.3	20.45	1.1262	0.00	338	1	98.8	15
03/01/24	1:00	24.0	24.1	23.9	95	23.1	0.0	---	0.00	0.0	---	24.0	26.1	26.1	---	988.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.059	24.4	90	22.6	26.3	20.45	1.1263	0.00	332	1	97.1	15
03/01/24	1:15	24.1	24.1	23.9	95	23.2	3.2	WNW	0.80	4.8	NW	24.1	26.2	26.2	---	988.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.060	24.4	90	22.6	26.3	20.45	1.1261	0.00	337	1	98.5	15
03/01/24	1:30	24.0	24.1	24.0	95	23.1	4.8	WNW	1.21	9.7	WNW	24.0	26.1	26.1	---	988.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.059	24.3	90	22.6	26.3	20.45	1.1264	0.00	343	1	100.0	15
03/01/24	1:45	24.0	24.1	24.0	95	23.1	4.8	W	1.21	6.4	W	24.0	26.1	26.1	---	988.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.059	24.3	90	22.6	26.3	20.45	1.1265	0.00	335	1	98.0	15
